mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
14.147823890050253,0.20129266482877728,0.699188232421875,0.09086445880962242,,2,200,"{'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8057944771389769,0.808812433982194,0.8069725324479324,0.8071931478563679,0.0012419123011736465,1
12.6873197555542,0.1028120665018805,0.4235893090565999,0.01473443041809533,20,2,200,"{'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8065489663497812,0.8053417836124943,0.8075762149109569,0.8064889882910776,0.0009131881268507181,2
9.844168742497763,0.5282432331401253,0.26480333010355633,0.03715258939918608,20,5,200,"{'model__max_depth': 20, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.8050399879281727,0.8066998641919421,0.8071234530636885,0.806287768394601,0.0008991010148539397,3
13.874921957651773,0.21027102923584093,0.7543700536092123,0.2070597182798733,,5,200,"{'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.8030783159800815,0.8089633318243549,0.8068216118321763,0.8062877532122043,0.0024320233882408823,4
7.093353668848674,0.027965786789001995,0.3435517152150472,0.052118316810764044,,5,100,"{'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.8017202354006338,0.8085106382978723,0.8066706912164202,0.8056338549716421,0.0028674803022363934,5
8.065952062606812,0.2196502841431959,0.42766833305358887,0.0727408018291974,20,2,100,"{'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8045872944016901,0.8065489663497812,0.8041050407485663,0.8050804338333458,0.0010569083720483499,6
7.284579674402873,0.04448902000482933,0.44597729047139484,0.06296778374358683,,2,100,"{'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8035310095065641,0.8044363965595291,0.8054633262903713,0.8044769107854881,0.0007893850307357726,7
6.694720029830933,0.660261488452054,0.2432270050048828,0.02043977777453563,20,5,100,"{'model__max_depth': 20, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.8033801116644032,0.8042854987173683,0.8051614850588591,0.8042756984802102,0.0007272756589286434,8
4.677460114161174,0.07662026065722291,0.16237696011861166,0.00845774125498601,10,2,100,"{'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.7796891504451486,0.7818017202354006,0.7844853607002716,0.7819920771269403,0.001962665706372203,9
10.088481346766153,0.26770891225703664,0.4349033832550049,0.09240879260894345,10,2,200,"{'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7811981288667572,0.7816508223932398,0.7826743133111983,0.7818410881903984,0.0006174846468691991,10
10.94952917098999,0.08028398285973921,0.39399925867716473,0.018420071033391182,10,5,200,"{'model__max_depth': 10, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.780292741813792,0.7818017202354006,0.7798068216118321,0.7806337612203417,0.0008493628224778962,11
5.42348329226176,0.2221865759873301,0.2508787314097087,0.07406391963392232,10,5,100,"{'model__max_depth': 10, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.7795382526029878,0.7796891504451486,0.7796559009960761,0.7796277680147375,6.473607016929146e-05,12
